,id,country,c3,c2,year,gini_reported,palma,ratio_top20bottom20,bottom40,q1,q2,q3,q4,q5,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,bottom5,top5,resource,resource_detailed,scale,scale_detailed,sharing_unit,reference_unit,areacovr,areacovr_detailed,popcovr,popcovr_detailed,region_un,region_un_sub,region_wb,eu,oecd,incomegroup,mean,median,currency,reference_period,exchangerate,mean_usd,median_usd,gdp_ppp_pc_usd2011,population,revision,quality,quality_score,source,source_detailed,source_comments,survey,link
6578,6579,Lithuania,LTU,LT,2012,35.0,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,6350.0,5216.0,"Local currency units, at current prices",Year,2.68629166666667,,,23658.0,3037246.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6579,6580,Lithuania,LTU,LT,2012,37.300000000000004,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,2.68629166666667,,,23658.0,3037246.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6580,6581,Lithuania,LTU,LT,2012,53.1,,,,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,2.68629166666667,,,23658.0,3037246.0,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6581,6582,Lithuania,LTU,LT,2012,35.1,1.43,6.41,18.79,6.55,12.24,16.61,22.61,41.99,2.37,4.18,5.5200000000000005,6.72,7.7,8.91,10.34,12.27,15.18,26.810000000000002,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,7229.12,5942.91,US$2011PPP,Year,,,,23593.0,3045561.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
6582,6583,Lithuania,LTU,LT,2013,34.7,1.4,5.98,19.17,7.06,12.11,16.3,22.35,42.19,2.71,4.34,5.53,6.58,7.6,8.69,10.14,12.2,15.31,26.88,1.01,16.62,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,3982.0,3214.0,Euro,Year,,,,24716.0,3008938.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6583,6584,Lithuania,LTU,LT,2013,34.800000000000004,1.4,5.96,18.81,7.03,11.78,16.26,23.04,41.89,2.7,4.33,5.34,6.44,7.48,8.78,10.46,12.58,15.61,26.29,1.02,16.28,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,6498.0,5232.0,Euro,Year,,,,24716.0,3008938.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6584,6585,Lithuania,LTU,LT,2013,36.6,1.53,6.58,18.08,6.63,11.45,15.67,22.59,43.66,2.51,4.12,5.23,6.22,7.25,8.42,10.14,12.46,15.99,27.66,0.93,17.03,Income (gross),"Income, gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,4613.0,3596.0,Euro,Year,,,,24716.0,3008938.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6585,6586,Lithuania,LTU,LT,2013,36.9,1.55,6.8,17.41,6.36,11.05,15.87,23.48,43.24,2.42,3.94,4.99,6.06,7.2,8.67,10.55,12.92,16.26,26.99,0.92,16.41,Income (gross),"Income, gross",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,7561.0,5923.0,Euro,Year,,,,24716.0,3008938.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6586,6587,Lithuania,LTU,LT,2013,34.6,1.4000000000000001,6.04,18.900000000000002,6.9,12.0,16.6,22.7,41.7,2.6,4.3,5.5,6.5,7.7,8.9,10.5,12.3,15.3,26.400000000000002,0.8,16.7,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,5648.0,4698.0,Euro,Year,,,,24716.0,3008938.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
6587,6588,Lithuania,LTU,LT,2013,35.2,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,6732.0,5422.0,"Local currency units, at current prices",Year,2.60100833333333,,,24811.0,2997334.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6588,6589,Lithuania,LTU,LT,2013,37.2,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,2.60100833333333,,,24811.0,2997334.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6589,6590,Lithuania,LTU,LT,2013,51.1,,,,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,2.60100833333333,,,24811.0,2997334.0,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6590,6591,Lithuania,LTU,LT,2013,35.31,1.44,6.32,18.77,6.73,12.040000000000001,16.34,22.39,42.51,2.46,4.2700000000000005,5.48,6.5600000000000005,7.61,8.73,10.19,12.200000000000001,15.43,27.080000000000002,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,7551.14,6143.74,US$2011PPP,Year,,,,24716.0,3008938.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
6591,6592,Lithuania,LTU,LT,2014,35.0,1.41,6.1000000000000005,18.900000000000002,6.9,12.0,16.3,22.7,42.1,2.5,4.4,5.5,6.5,7.5,8.8,10.3,12.4,15.4,26.7,0.9,16.6,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,5975.0,4823.0,Euro,Year,,,,25912.0,2971498.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
6592,6593,Lithuania,LTU,LT,2014,38.1,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,7367.0,5806.0,"Local currency units, at current prices",Year,2.60029166666667,,,25997.0,2961846.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6593,6594,Lithuania,LTU,LT,2014,40.2,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,2.60029166666667,,,25997.0,2961846.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6594,6595,Lithuania,LTU,LT,2014,53.300000000000004,,,,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,2.60029166666667,,,25997.0,2961846.0,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6595,6596,Lithuania,LTU,LT,2014,37.68,1.6400000000000001,7.3100000000000005,17.64,6.03,11.61,16.0,22.27,44.1,2.09,3.95,5.24,6.36,7.42,8.58,10.13,12.14,15.22,28.88,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,8250.1,6549.2,US$2011PPP,Year,,,,25912.0,2971498.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
6596,6597,Lithuania,LTU,LT,2015,37.9,1.6600000000000001,7.4,17.3,6.0,11.3,15.8,22.5,44.4,2.2,3.8000000000000003,5.3,6.1000000000000005,7.2,8.6,10.4,12.1,15.6,28.8,0.7000000000000001,19.0,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,6558.0,5180.0,Euro,Year,,,,26793.0,2931872.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
6597,6598,Lithuania,LTU,LT,2015,37.2,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,7870.0,6339.0,"Local currency units, at current prices",Year,1.1090667786185069,,,26793.0,2931926.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6598,6599,Lithuania,LTU,LT,2015,38.9,,,,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,1.1090667786185069,,,26793.0,2931926.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6599,6600,Lithuania,LTU,LT,2015,51.5,,,,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,1.1090667786185069,,,26793.0,2931926.0,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,
6600,6601,Lithuania,LTU,LT,2015,37.37,1.61,7.19,17.77,6.140000000000001,11.63,15.94,22.150000000000002,44.14,2.14,4.0,5.33,6.3,7.36,8.58,10.05,12.1,15.55,28.59,,,Income (net/gross),"Income, net/gross",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,9082.78,7231.42,US$2011PPP,Year,,,,26793.0,2931872.0,New 2019,Average,13,World Bank,World Bank 2019,PovcalNet,,http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx
6601,6602,Lithuania,LTU,LT,2016,37.0,1.58,7.1000000000000005,17.5,6.1000000000000005,11.4,16.2,22.900000000000002,43.300000000000004,2.0,4.1,5.1000000000000005,6.3,7.4,8.700000000000001,10.5,12.5,15.6,27.7,0.7000000000000001,17.3,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,7033.0,5645.0,Euro,Year,,,,27825.0,2889555.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
6602,6603,Lithuania,LTU,LT,2016,37.800000000000004,1.6500000000000001,7.5,16.97,5.8500000000000005,,,,43.86,2.0300000000000002,,,,,,,,,27.95,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,,,,,,,,27825.0,2889555.0,New 2019,High,12,OECD,OECD 2019,,,http://www.oecd.org/social/income-distribution-database.htm
6603,6604,Lithuania,LTU,LT,2017,37.6,1.6500000000000001,7.32,17.2,6.0,11.200000000000001,16.2,22.5,43.9,2.1,4.0,5.1000000000000005,6.2,7.5,8.8,10.3,12.3,15.6,28.3,0.6,17.900000000000002,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,7555.0,6134.0,Euro,Year,,,,29427.0,2845419.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
6604,6605,Lithuania,LTU,LT,2018,36.9,1.58,7.1000000000000005,17.5,6.1000000000000005,11.4,16.4,22.8,43.300000000000004,2.1,4.0,5.1000000000000005,6.2,7.6000000000000005,8.9,10.4,12.4,15.6,27.6,0.6,17.2,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Northern Europe,Europe and Central Asia,EU,OECD,High income,8415.0,6895.0,Euro,Year,,,,30935.0,2801270.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Union Statistics on Income and Living Conditions (EU-SILC),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
6605,6606,Luxembourg,LUX,LU,1985,26.6,0.92,3.81,23.36,9.51,13.84,17.65,22.72,36.28,4.05,5.46,6.46,7.39,8.28,9.36,10.51,12.21,14.68,21.59,1.75,12.49,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,7510.0,6619.0,Euro,Year,,,,,366882.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6606,6607,Luxembourg,LUX,LU,1985,23.6,0.78,3.28,24.97,10.33,14.64,18.27,22.84,33.92,4.4,5.93,6.86,7.77,8.66,9.61,10.73,12.11,14.33,19.59,1.8900000000000001,11.15,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,12861.0,11779.0,Euro,Year,,,,,366882.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6607,6608,Luxembourg,LUX,LU,1985,25.8,0.87,3.73,23.5,9.5,14.0,18.0,23.1,35.4,3.8000000000000003,5.7,6.6000000000000005,7.4,8.5,9.5,10.8,12.3,14.9,20.5,,,Earnings,"Earnings, net",Per capita,Per capita,Household,Person,All,All,Economically active,Households with earnings,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,,,,,0.016841254336622993,,,,366884.0,,High,8,Research study,"Atkinson, Rainwater and Smeeding 1995b",,Panel Socio-Economique,
6608,6609,Luxembourg,LUX,LU,1985,23.8,,,,,,,,,,,,,,,,,,,,,Income (net),"Monetary income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,,,,,0.016841254336622993,,,,366884.0,,High,11,Research study,Smeeding and Gottschalk 1995,,Socio-Economic Panel Study,
6609,6610,Luxembourg,LUX,LU,1985,38.0,,,,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,,,,,0.016841254336622993,,,,366884.0,,High,9,Research study,Smeeding and Gottschalk 1995,,Socio-Economic Panel Study,
6610,6611,Luxembourg,LUX,LU,1986,16.6,,,,,,,,,,,,,,,,,,,,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,,,,,0.022385428578357378,,,,368666.0,,Average,11,National statistical authority,Luxembourg National Institute of Statistics and Economic Studies,Statistical Yearbook 1997,,
6611,6612,Luxembourg,LUX,LU,1986,24.7,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,15342.0,13952.0,"Local currency units, at current prices",Year,44.6719166666667,,,,368666.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. Income definition until 2011,,
6612,6613,Luxembourg,LUX,LU,1991,26.8,0.95,3.81,23.48,9.6,13.87,17.52,22.38,36.61,4.2,5.41,6.45,7.43,8.26,9.26,10.44,11.94,14.36,22.25,1.8900000000000001,13.26,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,12082.0,10573.0,Euro,Year,,,,61869.0,386356.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6613,6614,Luxembourg,LUX,LU,1991,23.900000000000002,0.81,3.31,24.84,10.3,14.54,18.26,22.8,34.09,4.52,5.78,6.73,7.81,8.66,9.6,10.77,12.04,14.03,20.06,2.02,11.77,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,20692.0,18987.0,Euro,Year,,,,61869.0,386356.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6614,6615,Luxembourg,LUX,LU,1994,26.900000000000002,0.95,3.9,23.13,9.38,13.75,17.78,22.5,36.58,4.04,5.34,6.36,7.39,8.43,9.36,10.52,11.99,14.69,21.89,1.78,12.9,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,14230.0,12697.0,Euro,Year,,,,65426.0,402435.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6615,6616,Luxembourg,LUX,LU,1994,23.5,0.8,3.25,24.98,10.45,14.52,18.3,22.75,33.98,4.52,5.94,6.87,7.65,8.63,9.67,10.76,11.98,14.08,19.9,1.97,11.4,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,24165.0,22178.0,Euro,Year,,,,65426.0,402435.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6616,6617,Luxembourg,LUX,LU,1995,29.0,1.05,4.22,22.0,9.0,13.0,17.0,23.0,38.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,12.0,15.0,23.0,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,22109.0,18679.0,Euro,Year,,,,65434.0,408145.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Community Household Panel (ECHP),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
6617,6618,Luxembourg,LUX,LU,1996,28.0,0.96,4.11,23.0,9.0,14.0,17.0,23.0,37.0,4.0,5.0,6.0,7.0,8.0,9.0,11.0,12.0,15.0,22.0,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,23633.0,20164.0,Euro,Year,,,,65405.0,413999.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Community Household Panel (ECHP),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
6618,6619,Luxembourg,LUX,LU,1996,25.900000000000002,,,,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,25074.0,22253.0,"Local currency units, at current prices",Year,30.9615133333333,,,65405.0,413999.0,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. Income definition until 2011,,
6619,6620,Luxembourg,LUX,LU,1997,30.1,1.1,4.62,21.56,8.37,13.19,17.02,22.74,38.68,3.42,4.95,6.14,7.05,7.96,9.07,10.45,12.29,14.88,23.79,1.44,14.38,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,15720.0,13340.0,Euro,Year,,,,68155.0,419979.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6620,6621,Luxembourg,LUX,LU,1997,26.1,0.9,3.73,23.67,9.58,14.09,17.87,22.73,35.73,4.05,5.53,6.54,7.54,8.45,9.42,10.58,12.16,14.44,21.29,1.73,12.61,Income (net),"Income, net",Equivalized,Square root,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,25932.0,23045.0,Euro,Year,,,,68155.0,419979.0,New 2019,High,13,Luxembourg Income Study,Luxembourg Income Study (LIS) 2019,,,
6621,6622,Luxembourg,LUX,LU,1997,25.0,0.88,3.5,24.0,10.0,14.0,18.0,23.0,35.0,4.0,6.0,7.0,8.0,8.0,9.0,11.0,12.0,14.0,21.0,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,23219.0,20585.0,Euro,Year,,,,68155.0,419979.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Community Household Panel (ECHP),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
6622,6623,Luxembourg,LUX,LU,1998,26.0,0.88,3.6,24.0,10.0,14.0,18.0,23.0,36.0,4.0,6.0,7.0,8.0,8.0,9.0,11.0,12.0,14.0,21.0,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Western Europe,Europe and Central Asia,EU,OECD,High income,23313.0,20808.0,Euro,Year,,,,71282.0,425828.0,New 2019,High,13,Eurostat,Eurostat 2019,,European Community Household Panel (ECHP),https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database
