"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","note_classif.label"
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Mothers with newborns receiving maternity benefits","2009",94.683,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Employed covered in the event of work injury","2009",85.199,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Children/households receiving child/family cash benefits","2009",90.978,
"Northern, Southern and Western Europe: High income","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Vulnerable persons covered by social assistance","2009",70.952,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Population covered by at least one social protection benefit","2023",95.78,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons above retirement age receiving a pension","2023",99.78,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2023",99.995,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Unemployed receiving unemployment benefits","2023",84.992,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Employed covered in the event of work injury","2023",84.041,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Children/households receiving child/family cash benefits","2023",99.896,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Vulnerable persons covered by social assistance","2023",99.737,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Population covered by at least one social protection benefit","2023",96.103,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons above retirement age receiving a pension","2023",99.902,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2023",99.995,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Unemployed receiving unemployment benefits","2023",86.507,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Employed covered in the event of work injury","2023",81.876,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Children/households receiving child/family cash benefits","2023",99.896,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Male","Contingency: Vulnerable persons covered by social assistance","2023",99.732,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Population covered by at least one social protection benefit","2023",95.463,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons above retirement age receiving a pension","2023",99.678,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2023",99.995,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Unemployed receiving unemployment benefits","2023",83.197,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Mothers with newborns receiving maternity benefits","2023",98.168,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Employed covered in the event of work injury","2023",86.414,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Children/households receiving child/family cash benefits","2023",99.897,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Female","Contingency: Vulnerable persons covered by social assistance","2023",99.743,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Population covered by at least one social protection benefit","2022",95.766,
"Northern Europe","ILO - Modelled Estimates","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Total","Contingency: Persons above retirement age receiving a pension","2022",99.782,
