"WRI.Country","ISO3.Code","Year","W","E","V","S","C","A","S_01","S_02","S_03","S_04","S_05","C_01","C_02","C_03","A_01","A_02","A_03","EI_01","EI_02","EI_03","EI_04","EI_05","EI_06","EI_07","SI_01","SI_02","SI_03","SI_04","SI_05","SI_06","SI_07","SI_08","SI_09","SI_10","SI_11","SI_12","SI_13","SI_14","CI_01","CI_02","CI_03","CI_04","CI_05","CI_06","CI_07","AI_01","AI_02","AI_03","AI_04","EI_01a_Norm","EI_01a_Base","EI_01b_Norm","EI_01b_Base","EI_01c_Norm","EI_01c_Base","EI_01d_Norm","EI_01d_Base","EI_01e_Norm","EI_01e_Base","EI_01f_Norm","EI_01f_Base","EI_02a_Norm","EI_02a_Base","EI_02b_Norm","EI_02b_Base","EI_02c_Norm","EI_02c_Base","EI_02d_Norm","EI_02d_Base","EI_02e_Norm","EI_02e_Base","EI_02f_Norm","EI_02f_Base","EI_03a_Norm","EI_03a_Base","EI_03b_Norm","EI_03b_Base","EI_03c_Norm","EI_03c_Base","EI_03d_Norm","EI_03d_Base","EI_03e_Norm","EI_03e_Base","EI_03f_Norm","EI_03f_Base","EI_04a_Norm","EI_04a_Base","EI_04b_Norm","EI_04b_Base","EI_04c_Norm","EI_04c_Base","EI_04d_Norm","EI_04d_Base","EI_04e_Norm","EI_04e_Base","EI_04f_Norm","EI_04f_Base","EI_05a_Norm","EI_05a_Base","EI_05b_Norm","EI_05b_Base","EI_05c_Norm","EI_05c_Base","EI_05d_Norm","EI_05d_Base","EI_05e_Norm","EI_05e_Base","EI_05f_Norm","EI_05f_Base","EI_06a_Norm","EI_06a_Base","EI_06b_Norm","EI_06b_Base","EI_06c_Norm","EI_06c_Base","EI_06d_Norm","EI_06d_Base","EI_06e_Norm","EI_06e_Base","EI_06f_Norm","EI_06f_Base","EI_07a_Norm","EI_07a_Base","EI_07b_Norm","EI_07b_Base","SI_01a_Norm","SI_01a_Base","SI_01b_Norm","SI_01b_Base","SI_02a_Norm","SI_02a_Base","SI_02b_Norm","SI_02b_Base","SI_03a_Norm","SI_03a_Base","SI_03b_Norm","SI_03b_Base","SI_04a_Norm","SI_04a_Base","SI_04b_Norm","SI_04b_Base","SI_05a_Norm","SI_05a_Base","SI_05b_Norm","SI_05b_Base","SI_06a_Norm","SI_06a_Base","SI_06b_Norm","SI_06b_Base","SI_07a_Norm","SI_07a_Base","SI_07b_Norm","SI_07b_Base","SI_08a_Norm","SI_08a_Base","SI_08b_Norm","SI_08b_Base","SI_09a_Norm","SI_09a_Base","SI_09b_Norm","SI_09b_Base","SI_10_Norm","SI_10_Base","SI_10a_Norm","SI_10a_Base","SI_10b_Norm","SI_10b_Base","SI_11_Norm","SI_11_Base","SI_12a_Norm","SI_12a_Base","SI_12b_Norm","SI_12b_Base","SI_13a_Norm","SI_13a_Base","SI_13b_Norm","SI_13b_Base","SI_14a_Norm","SI_14a_Base","SI_14b_Norm","SI_14b_Base","SI_15a_Norm","SI_15a_Base","SI_15b_Norm","SI_15b_Base","SI_15c_Norm","SI_15c_Base","SI_15d_Norm","SI_15d_Base","CI_01a_Norm","CI_01a_Base","CI_01b_Norm","CI_01b_Base","CI_02a_Norm","CI_02a_Base","CI_02b_Norm","CI_02b_Base","CI_03a_Norm","CI_03a_Base","CI_03b_Norm","CI_03b_Base","CI_04a_Norm","CI_04a_Base","CI_04b_Norm","CI_04b_Base","CI_05a_Norm","CI_05a_Base","CI_05b_Norm","CI_05b_Base","CI_06a_Norm","CI_06a_Base","CI_06b_Norm","CI_06b_Base","CI_07a_Norm","CI_07a_Base","CI_07b_Norm","CI_07b_Base","AI_01a_Norm","AI_01a_Base","AI_01b_Norm","AI_01b_Base","AI_01c_Norm","AI_01c_Base","AI_02a_Norm","AI_02a_Base","AI_02b_Norm","AI_02b_Base","AI_02c_Norm","AI_02c_Base","AI_03a_Norm","AI_03a_Base","AI_03b_Norm","AI_03b_Base","AI_03c_Norm","AI_03c_Base","AI_04a_Norm","AI_04a_Base","AI_04b_Norm","AI_04b_Base","AI_04c_Norm","AI_04c_Base","AI_05a_Norm","AI_05a_Base","AI_05b_Norm","AI_05b_Base"
"Comoros","COM",2023,2.73,0.33,22.51,12.92,14.75,59.83,67.32,55.74,63.64,0.03,50.31,0.73,70.44,62.46,53.43,59.64,67.2,2.13,0.13,0.01,0.01,2.84,0.16,32.36,70.76,64.66,66.81,67.19,53.67,44.29,63.39,64.06,67.47,65.09,58.69,0.36,0.01,0.01,53.43,0.01,79.85,62.14,63.8,59.29,64.43,59.07,48.32,66.84,53.21,25.75,1751.02,49.05,0.20963,22.8,319.45,32.74,0.03824,0.01,0,0.01,0,18.7,2.49,20.73,3e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.38,5846.91,54.23,0.7,47.65,835.27,49.79,0.1,0.01,0,0.01,0,23.23,63208.8,74.37,7.56744,0.01,0,0.01,0,0.01,0,0.01,0,25.44,16688,41.15,1.99791,66.11,63.42,75.73,8.97,69.33,5.08,60.3,11.92,66.81,3564.11,66.81,496.07,67.93,417.05,66.46,779.92,48.46,85.14,59.45,45.51,34.46,86.74,56.93,8.4,72.82,1.46,55.18,1038.73,56.15,20.4,73.08,103,61.99,62.14,73.43,295.65,65.09,74.11,64.43,66.62,44.09,7.49,58.69,0.37289,12.71,19,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,27.18,14.94,57.92,27389.14,57.41,16936.2,70.86,1979.28,43.39,69062.2,65.8,8.732,0.01,0,0.01,0,74.49,-1.28728,85.59,-1.79017,53.03,-0.22746,72.82,-1.22486,64.11,31.01,63.49,122.5,52.33,203.73,67.18,0.88,61.79,273,67.18,49.7,66.81,0.22,50,62.44,61.7,85.74,38.73,6.24,43.35,4.37,67.18,11.43,66.81,2134.96,68.32,3720.27,65.42,7080.23,45.79,85,39.72,89,82.85,19,73.35,471.44,61.56,12
"Costa Rica","CRI",2023,12.48,9.89,15.76,22.86,10.88,15.73,41.52,25.6,50.12,2.52,46.54,0.68,39.26,48.21,32.64,2.48,48.1,52.12,49.16,20.83,16.41,0.15,2.4,29.41,36.96,39.22,45.25,45.3,21.48,21.37,33.06,28.28,76.36,32.82,50.23,60.58,26.48,0.01,45.61,0.01,41.6,37.05,46.74,59.89,40.02,28.67,37.17,36.28,0.17,46.25,39474.41,100,0.82016,44.3,11333.85,58.66,0.23548,37.41,268.65,44.59,0.00558,44.77,618.75,47.66,0.01286,51.1,416.36,50.65,0.00865,49.29,163.6,51.85,0.0034,20.2,6.68,19.08,0.00014,20.51,6.57,20.51,0.00014,23.48,2.12,21.45,4e-05,17.19,4310.9,15.66,0.08957,16.81,3891.32,15.66,0.08085,17.19,3357.98,16.05,0.06977,32.21,1126.27,36.68,0.0234,0.01,0,0.01,0,0.01,0,0.01,0,37.45,350636.34,63.64,7.28518,24.19,7437.63,32.93,0.15453,0.01,0,0.01,0,28.76,28889.77,30.08,0.60024,37.42,77.02,36.51,13.52,52.8,8.8,29.14,16.55,43.59,21154.08,46.97,3550.38,44.82,27.39,45.78,18.53,16.62,99.81,27.76,97.91,21.65,99.9,21.1,95.7,42.84,205.43,25.51,1520.08,16.26,3.4,49.19,123,78.68,70,74.1,305.61,32.82,45.09,43.84,29.81,56.9,15.28,50.23,0.32279,53.35,236436,68.79,3.58,30.63,1627,22.89,0.01,0.01,0,0.01,0,49.54,150.45,49.77,24220.25,53.51,12424.13,35.57,528.58,47.28,130038,44,1.416,0.01,0,0.01,0,39.7,0.4957,43.59,0.25731,33.89,0.87277,40.51,0.45185,41.57,277,52.56,306.3,59.75,134.12,60.03,3.5,38.4,27,41.7,7.6,59.22,1.63,39.15,82.86,10.16,127.26,24.62,72.27,52.56,1.77,39.7,60.52,43.1,42.85,26.65,378.91,41.57,391.86,0.01,99,0.01,99,51.48,69,45.54,4016.41,50.81,8.3
"Cote d'Ivoire","CIV",2023,1.86,0.13,26.59,24.41,13.03,59.13,60.15,40.71,67.96,0.74,70.34,0.51,58.84,73.77,65.5,70.07,45.05,0.03,0.14,0.01,35.53,0.01,3.36,0.01,72.95,65.94,60.44,45.02,60.22,43.57,36.53,28.67,62.8,69.12,72.3,69.07,0.58,0.01,25.95,0.01,55.3,62.6,71.38,73.81,76.2,69.45,61.78,72.91,67.35,11.27,1.3,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,28.95,95.03,22.15,0.00036,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,40.13,131124.64,29.42,0.49462,41.16,117630,30.38,0.44372,42.21,95836.75,32.29,0.36151,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,57.3,2029426.98,83.83,7.65532,54.66,271441.77,54.66,1.02392,0.01,0,0.01,0,0.01,0,0.01,0,81.55,58.6,65.25,9.54,66.81,5.2,65.09,10.68,60.85,5673.64,60.03,1137.68,53.74,129.57,37.72,-47.72,55.99,70.91,64.77,34.57,41.69,69.68,45.54,31.8,62.58,12.19,21.32,1621.7,22.14,4.4,37.12,133,57.41,60.12,68.69,256.05,69.12,79.22,70.86,74.91,19.49,4.31,72.3,0.42664,70.76,952031,67.42,3.49,33.38,2515,0.01,0,0.01,0,0.01,0,75.09,2177.02,53.74,25726.75,82.72,49977.8,73.35,2034.35,30.34,13979,22.19,0.046,0.01,0,0.01,0,53.03,-0.37189,57.66,-0.50191,66.46,-0.95286,58.96,-0.63373,69.97,17.36,72.82,66.15,77.87,62.3,69.97,0.73,76.67,617,75.73,74.8,66.46,0.28,73.35,28.17,68.72,79.29,46.51,3.11,71.56,0.3,70.86,9.91,68.72,2302.89,75.73,4976.43,74.49,10560.76,55.23,76,55.32,73,100,1,58.69,1407.93,34.58,5.2
"Croatia","HRV",2023,4.77,1.57,14.48,8.54,9.6,37.03,40.45,1.66,40.02,0.53,31.85,0.64,41.14,33.64,33.02,32.43,47.41,2.55,0.13,40.08,41.58,0.01,0.17,24.77,38.17,37.73,36.66,50.7,26.6,0.01,43.72,0.66,35.78,52.33,34.24,32.49,0.45,0.01,40.79,0.01,41.43,40.86,35.61,34.35,31.13,24.77,44.01,32.44,32.42,36.94,14203.24,57.01,0.34513,33.29,2239.62,39.13,0.05442,0.01,0,0.01,0,21.55,14.62,22.15,0.00036,0.01,0,0.01,0,0.01,0,0.01,0,38.51,1991.53,41.35,0.04839,37.9,1273.42,43.48,0.03094,36.85,429.88,42.89,0.01045,33.57,83492.84,55.96,2.02881,32.61,58912.37,54.43,1.43153,31.33,35238.64,49.44,0.85627,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.48,307342.54,69.73,7.46819,0.01,0,0.01,0,0.01,0,0.01,0,24.44,14544.96,25.11,0.35343,36.2,77.58,40.25,13.03,34.91,12.19,40.78,15.11,36.82,34837.99,36.51,8577.32,31.08,0,82.72,2200.74,21.64,99.22,32.7,96.57,0.01,100,0.01,100,38.58,268.91,49.54,1129.06,0.01,2.5,43.84,127,31.68,46.85,40.41,114.77,52.33,56.52,25.51,22.13,78.68,34.39,34.24,0.15707,34.93,21425,30.22,0.13,20.4,100,0.01,0,0.01,0,0.01,0,29.59,20.02,34.24,16783.57,31.68,363.04,32.07,419.76,39.75,45777,41.86,1.148,0.01,0,0.01,0,44.82,0.06128,38.3,0.59104,38.3,0.70787,43.59,0.30256,33.89,357.07,37.42,662.56,27.7,572.58,42.59,360.58,28.03,8,34.58,4.6,46.02,88.49,6.73,136.59,49.07,97.81,53.62,1.41,42.84,4.56,37.12,65.97,24.91,5.24,48.6,1352.79,28.2,114.47,34.39,92,33.37,92,29.69,90,38.3,7159.97,58.69,10.7
"Cuba","CUB",2023,7.76,4.57,13.19,12.73,10.32,17.47,44.1,5.09,50.83,0.63,46.58,0.81,49.28,27.56,42.54,2.1,59.68,2.28,0.13,29.61,13.27,3.54,2.44,41.13,45.53,38.06,41.66,52.38,34.77,0.49,63.37,0.62,69.51,34.24,55.18,0.39,64.43,0.01,65.71,0.01,49.53,49.03,14.86,36.79,38.31,35.02,51.67,40.27,0.11,38.24,15243.21,42.85,0.13791,30.79,1676.97,28.15,0.01517,0.01,0,0.01,0,22.96,18.56,18.21,0.00017,0.01,0,0.01,0,0.01,0,0.01,0,31.24,453.13,28.99,0.0041,30.56,238.39,28.65,0.00216,30.48,73.02,27.88,0.00066,14.06,1547.22,12.38,0.014,13.65,1244.52,12.38,0.01126,14.46,996.43,12.81,0.00902,63.6,306942.48,80.34,2.77701,61.7,33158.97,62.47,0.3,0.01,0,0.01,0,39.1,464471.68,26.08,4.20223,41.73,87729.16,49.55,0.79371,0.01,0,0.01,0,43.43,166532.22,38.96,1.50667,44.82,73.68,46.26,11.77,32.07,12.5,45.18,14.44,42.84,22577.21,40.51,5902.84,45.3,33.1,60.57,363.74,31.23,97,38.71,91.36,0.01,100,23.85,93.8,58.43,26.41,68.72,631.05,0.01,2.5,39.01,131,53.27,58.82,90.71,1535,34.24,45.92,30.03,23.05,62.88,22.87,55.18,0.35777,15.09,101,0.01,0,55.67,89677,74.56,1.72,0.01,0,0.01,0,50.7,158.03,44.33,22385.66,46.73,7032.37,44.82,736.81,56.61,652812.8,76.27,17.74,0.01,0,0.01,0,46.26,-0.00972,53.03,-0.2153,44.33,0.42732,54.22,-0.40411,6.73,713.06,32.82,792.76,33.19,472.29,40.78,434.11,41.44,36,35.41,5,47.9,49.09,19.49,118.45,46.02,99.33,62.34,0.64,48.6,2.54,45.54,46.72,46.02,75.29,41.04,906.2,34.58,169,0.01,99,11.96,98,0.01,99,47.44,3737.73,75.09,25.41
"Cyprus","CYP",2023,3.56,1.02,12.43,7.26,7.45,35.48,34.56,1.56,30.17,0.61,20.39,0.35,39.36,30.01,39.48,25.22,44.84,2.99,28.89,24.16,0.01,0.01,0.16,33.79,31.16,35.18,42.6,30.55,17.86,0.01,45.07,0.73,31.38,30.03,29.14,52.78,0.43,0.01,12.22,0.01,38.29,40.46,31.66,35.64,23.96,31.58,49.35,25.06,25.39,31.83,7716.45,100,0.82016,35.85,3109.3,62.82,0.33048,0.01,0,0.01,0,20.84,9.48,25.7,0.00101,29.83,7.22,34.76,0.00077,30.25,3.9,34.6,0.00041,20.93,10.35,23.45,0.0011,21.61,10.35,25.84,0.0011,24.62,8.22,29.5,0.00087,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,24,68361.36,62.88,7.26595,0.01,0,0.01,0,0.01,0,0.01,0,26.77,20492.24,42.66,2.17807,29.59,81.2,32.82,15.23,32.82,12.44,37.72,15.65,39.43,29411.43,46.02,3650.34,31.08,0,30.03,-377.34,17.4,99.77,18.33,99.4,0.01,100,0.01,100,38.3,273.89,53.03,1061.57,0.01,2.5,53.74,120,28.68,45.69,34.34,96.57,30.03,43.8,29.59,22.98,60.99,20.82,29.14,0.12841,42.12,63742,66.15,3.35,18.63,54,0.01,0,0.01,0,0.01,0,27.7,15.18,25.51,11019.98,12.55,95.5,19.49,258.05,12.97,30,11.51,0.002,0.01,0,0.01,0,40.51,0.39452,36.2,0.73613,44.09,0.44311,37.12,0.63703,22.13,537.5,45.3,462.8,39.15,368.04,32.45,2431.68,23.66,6,24.27,2.8,29.14,1488.76,26.09,107.66,41.44,101.07,73.46,0.13,44.82,3.53,36.51,67.07,14.41,3.23,34.91,606.97,31.28,137.81,22.9,96,22.76,96,31.39,88,40.78,6249.96,49.3,8.1
"Czech Republic","CZE",2023,1.12,0.1,12.49,7.55,6.68,38.61,33.7,1.43,27.78,0.58,31.53,0.41,32.12,22.61,40.07,31.96,44.96,1.82,0.01,0.01,37.95,0.01,0.17,0.01,36.93,29.72,30.25,38.86,18.51,0.01,35.23,0.64,11.21,53.74,35.57,35.67,0.56,0.01,17.08,0.01,34.36,30.02,24.53,31.07,15.16,43.71,36.73,34.78,29.37,28.34,3576.56,28.76,0.03301,22.11,302.95,20.13,0.0028,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,34.53,88335.35,36.8,0.81521,36.15,83548.16,38.78,0.77103,38.45,74442.98,43.63,0.687,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,45.72,738508.66,53.25,6.8154,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,35.89,77.73,38.01,13.37,26.92,12.87,32.82,16.22,32.45,43574.23,28.2,12849.68,31.08,0,48.6,51.42,14.98,99.88,22.87,99.13,0.01,100,0.01,100,29.14,375.02,42.59,1249.78,0.01,2.5,40.78,130,10.16,38.35,12.37,63.65,53.74,57.37,35.24,25.18,76.4,32.19,35.57,0.16912,59.03,391380,21.55,0.05,0.01,0,31.7,0.03,0.01,0,0.01,0,26.65,14.61,35.24,16977.29,32.07,378.76,32.82,440.37,18.63,764.6,15.66,0.008,0.01,0,0.01,0,36.82,0.6411,32.07,1.11025,29.59,0.9576,30.46,1.12602,19.49,546.9,30.88,920.3,20.45,676.94,47.2,142.96,9.47,3,24.27,2.8,47.67,51.22,39.97,81.91,43.84,100.55,34.62,11.8,36.82,9.07,38.87,61.36,34.91,9.71,44.33,1089.27,27.18,111.81,29.61,94,28.83,94,29.69,90,29.59,11846.47,68.32,15.1
"Democratic People's Republic of Korea","PRK",2023,12.75,7.22,22.52,14.11,13.76,58.81,53.19,59.93,22.5,0.14,55.79,0.85,74.26,41.27,52.7,67.88,56.85,1.88,0.54,54.12,51.03,3.21,2.15,52.78,43.46,55.95,70.88,46.45,42.06,49.93,71.5,85.92,39.4,28.44,10.16,0.01,25.8,0.01,72.29,0.01,81.24,67.88,43.66,31.7,50.78,59.09,47,54.44,84.65,36.29,12612.59,31.76,0.05393,21.06,214.71,18,0.00092,0.01,0,0.01,0,40.36,364.39,27.49,0.00156,22.38,0.61,0.01,0,0.01,0,0.01,0,53.84,29227.94,55.05,0.12497,54.1,19013.01,54.1,0.0813,52.99,8832.58,54.69,0.03777,50.28,313284.95,48.61,1.33956,51.16,287004.36,49.44,1.22719,53.45,240426.6,53.45,1.02803,62.21,255955.7,62.84,1.09443,60.25,20690.04,46.84,0.08847,0.01,0,0.01,0,51.28,1253214.64,35.04,5.35856,25.57,9026.62,21.76,0.0386,0.01,0,0.01,0,59.14,750561.84,47.11,3.20929,46.02,73.28,41.04,12.94,49.07,9.55,63.8,10.78,65.76,3809.96,76.4,141.23,49.77,79.64,43.35,3.27,39.61,93.84,44.66,84.67,48.71,52.31,51.19,11.5,56.9,39.3,89.84,231.95,82.18,41.6,89.84,87,36.51,49.79,42.52,119.34,28.44,43.49,39.15,27.19,57.92,16.3,10.16,0.02707,0.01,0,0.01,0,23.16,197,28.75,0.02,0.01,0,0.01,0,40.25,56.65,85.59,41157.19,51.4,10572.24,54.7,1093.81,72.66,3217007.2,71.92,12.492,0.01,0,0.01,0,85.59,-1.60507,77.11,-1.5569,57.92,-0.4533,79.55,-1.62644,38.3,324.88,49.77,371.6,17.28,739.6,58.17,4.65,51.21,89,50.35,15.4,67.18,0.21,48.14,64.48,63.8,84.47,42.55,5.25,48.37,2.55,50.46,35.2,46.49,76.49,70.41,4067.84,49.3,1081.25,87.54,41,100,0,69.29,41,62.88,1163.47,51.4,8.42
"Democratic Republic of Congo","COD",2023,9.73,1.37,69.11,70.92,69.24,67.21,65.34,77.07,72.86,65.08,75.14,56.44,79.47,74.01,68.04,68.33,65.31,48.16,0.01,0.03,51.04,0.01,70.58,17.45,74.2,65.37,80.32,46.79,82.02,67.59,80.13,79.42,63.21,84.04,72.82,52.42,66.9,78.61,49.39,64.49,81.03,77.94,70.19,78.72,73.38,73.05,63.37,73.31,63.68,65.22,204734.45,44.89,0.17903,58.77,50951.41,35.3,0.04456,53.79,2213.75,38.18,0.00194,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.65,0.24,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,61.96,1017189.26,38.12,0.8895,63.4,936989.38,39.79,0.81937,65.8,818469.75,45.1,0.71573,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,74.85,8117858.19,58.85,7.0988,84.88,2121893.4,63.87,1.85553,81.83,151340.54,63.27,0.13234,21.03,7861.53,14.48,0.00687,78.68,59.19,69.97,9.27,60.3,7.02,70.86,9.82,89.84,1107.81,71.8,282.81,48.84,75.34,44.82,13.15,83.36,45.95,80.71,15.39,71.66,19.1,63.75,3.7,84.04,0.33,76.4,439.39,77.34,39.8,81.55,97,57.92,60.35,68.99,257.05,84.04,97.97,84.04,92.11,36.2,5.86,72.82,0.42754,62.19,522898,44.19,0.56,67.8,423004,66.01,0.93,87.81,4004370,70.37,2.83,63.49,591.74,72.82,34668.97,93.27,62446.67,73.91,2057.68,78.66,5433906.2,31.01,0.204,67.22,1426.2,61.87,0.001656,80.51,-1.55215,81.55,-1.71888,74.49,-1.61467,81.55,-1.70384,70.41,16.59,69.97,72.69,69.97,85.11,88.56,0.3,69.14,473,77.87,79,87.45,0.01,64.11,37.45,69.54,77.6,51.44,1.83,71.56,0.3,69.12,10.75,77.11,4625.78,69.12,3794.88,73.91,9863.24,66.99,65,64.6,65,59.67,54,78.68,320.36,54.22,9
"Denmark","DNK",2023,0.99,0.18,5.42,3.47,1.6,28.66,25.35,0.51,2.51,0.57,27.07,0.06,2.38,28.7,28.49,24.4,33.88,0.01,0.01,57.06,0.01,0.01,0.18,52.23,30.19,21.75,20.45,30.77,0.4,0.01,27.29,0.62,29.7,53.51,0.01,45.34,0.4,0.01,0.32,0.01,0.32,17.71,28.87,39.89,20.52,28.11,28.87,30.2,19.71,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,51.21,18758.02,65.31,0.32164,49.49,12238.64,65.14,0.20985,50.19,5297.98,63.8,0.09084,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,38.55,445385.63,80.48,7.63692,0.01,0,0.01,0,0.01,0,0.01,0,50.73,384098.11,53.77,6.58604,29.14,81.38,31.28,15.53,24.27,12.96,19.49,18.71,20.45,67111.22,20.45,20773.45,31.08,0,30.46,-350.93,0.01,100,16.18,99.6,0.01,100,0.01,100,17.28,444.94,43.1,1244.36,0.01,2.5,39.01,131,27.18,44.92,32.45,92.84,53.51,57.32,36.2,25.43,75.09,31.89,0.01,0.01733,43.67,77785,47.07,0.84,16.09,20,0.01,0,0.01,0,0.01,0,45.78,94.81,18.45,10563.86,24.91,147.09,25.51,280.86,10.17,0.6,0.01,0,0.01,0,0.01,0,0.01,2.36618,10.16,2.00407,30.88,0.94991,10.16,1.93644,31.28,401.35,26.65,1118.39,43.59,324.22,36.51,851.94,14.34,4,29.37,3.6,37.42,335.62,30.46,99.23,19.49,114.66,33.46,12.08,28.2,15.99,25.51,85.77,30.46,7.09,28.2,393.5,32.07,140.14,18.51,97,18.19,97,22.75,94,22.13,14665.07,51.86,8.5
"Djibouti","DJI",2023,10.68,4.25,26.85,23.79,14.42,56.42,66.47,55.19,51.75,0.67,59.97,0.73,64.01,64.18,59.61,65.8,45.79,58.73,0.15,22.99,11.07,0.01,22.58,49.55,65.36,81.74,63.07,57.94,52.75,48.94,68.2,52.69,61.43,49.54,45.54,48.79,0.62,0.01,53.8,0.01,63.07,64.97,65.15,62.9,64.51,68.63,51.78,64.61,67.02,32.78,9155.28,89.2,0.81992,40.9,7386.9,78.49,0.66155,52.91,1973.23,82.65,0.17672,27.18,50.05,39.73,0.00448,0.01,0,0.01,0,0.01,0,0.01,0,21.65,18.97,24.18,0.0017,21.98,15.41,26.77,0.00138,22.35,0.43,21.45,4e-05,11.07,21.69,11.07,0.00194,11.07,10.56,11.07,0.00095,11.07,1.11,11.07,1e-04,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,17.47,13611.35,11.36,1.21899,16.4,402.55,20.35,0.03605,41.97,402.55,47.65,0.03605,41.52,115662.13,59.14,10.35835,67.93,62.3,62.88,9.7,76.4,4.1,87.45,7.43,61.42,5304.17,64.76,620.11,64.43,271.68,52.1,121.35,52.83,76.05,52.67,66.72,44.43,61.77,53.9,9.65,61.42,13.19,75.73,442.62,45,13.5,61.7,115,56.9,60.1,66.32,247.75,49.54,54.47,55.67,47.53,41.83,6.94,45.54,0.2865,37.9,35532,62.81,3.14,38.02,6086,0.01,0,0.01,0,0.01,0,71.8,1421.77,52.56,25411.02,49.3,9325.91,69.54,1909.18,46.19,115433.6,62.67,7.146,0.01,0,0.01,0,61.42,-0.78287,64.76,-0.79838,63.18,-0.70726,66.81,-1.00925,63.18,33,67.18,97.91,59.22,141.92,66.81,0.98,60.55,248,68.72,54.1,65.09,0.42,60.03,42.22,82.72,64.17,39.35,6.17,49.3,2.43,71.56,9.55,65.76,2083.58,60.03,2666.48,68.32,8029.61,69.46,59,68.51,59,63.26,48,57.66,1490.19,36.36,5.5
"Dominica","DMA",2023,3.01,0.79,11.49,7.03,5.27,40.98,60.08,12.03,44.83,0.01,53.16,0.1,31.6,46.28,36.13,39.82,47.82,2.31,34.03,0.01,0.01,2.88,0.16,54.53,47.89,52.88,67.5,76.22,39.67,0.52,47.35,21.46,69.33,25.51,50.93,0.01,0.01,0.01,0.91,0.01,43.53,22.94,43.39,42.79,53.39,38.56,33.86,48.01,33.03,20.34,554.63,86.62,0.81552,19.29,71.99,44.14,0.10586,0.01,0,0.01,0,21.19,9.62,48.73,0.01415,28.62,6.63,52.11,0.00975,26.39,0.42,38.18,0.00062,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,33.15,1156.15,70.03,1.7,39.74,204.03,62.47,0.3,0.01,0,0.01,0,14.11,5236.67,100,7.7,0.01,0,0.01,0,0.01,0,0.01,0,34.77,65835.55,85.53,96.80465,46.73,72.81,49.07,11.51,55.42,8.14,50.46,13.32,52.1,11986,87.45,-159.13,84.04,1705.09,69.12,965.92,33.69,96.41,46.7,80.61,0.01,100,26.56,88.9,42.08,222.24,53.27,1055.63,31.96,6.9,14.41,152,58.43,60.39,82.26,466.77,25.51,41.21,41.57,28.05,54.94,13.16,50.93,0.32367,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,57.41,286.76,64.11,29395.31,45.3,6398.78,47.9,861.67,0.01,0,82.77,20,0.01,0,0.01,0,37.72,0.57615,50.23,-0.09064,14.41,1.39232,36.51,0.71694,49.54,178.31,38.01,659.1,41.31,357.34,44.33,257.85,47.06,64.98,60.57,35.9,42.34,158.01,34.58,94.18,39.15,102.51,36.94,9.73,21.32,41.71,49.3,36.84,49.07,120.65,43.1,1045.78,52.33,1350.91,34.39,92,33.37,92,31.39,88,49.07,3311.99,46.61,7.5
